,date,actions,transactions
1131,2021-03-30 08:00:00,"[  74.7645811  -173.305       129.59462923  195.39509406  137.54996721
  -88.24         65.975        70.03       -126.01         94.21480907
  -96.135        71.865       108.945       -75.23402338  153.835
  -30.0886664   110.565       -85.315       117.34998601 -180.3       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1132,2021-03-30 09:00:00,"[  74.84975303 -173.295       129.74860793  196.0782162   137.72983581
  -88.185        66.035        70.09       -125.855        94.20997754
  -96.105        71.935       108.955       -51.53438334  153.82
  -97.09476059  110.695       -85.295       117.47       -180.365     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1133,2021-03-30 10:00:00,"[  74.85557562 -173.195       129.67632074  196.33356243  137.61983594
  -88.135        65.995        70.045      -125.85         94.23
  -96.065        71.93        108.995        -5.72339057  153.785
 -110.52404681  110.615       -85.3         117.39       -180.285     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1134,2021-03-30 11:00:00,"[  74.75789577 -173.235       129.54891895  196.10748445  137.51470492
  -88.075        65.86         69.91       -126.           94.20497754
  -95.98         71.765       108.96        -39.1734463   153.995
 -102.07568058  110.51        -85.325       117.31       -180.515     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1135,2021-03-30 12:00:00,"[  74.57368459 -173.35        129.36455278  195.6982745   137.339296
  -88.125        65.765        69.835      -126.19         94.19997754
  -96.01         71.65        108.945       -49.13265714  154.265
  -94.94082255  110.535       -85.445       117.35       -180.54      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1136,2021-03-30 13:00:00,"[  74.52550576 -173.51        129.43972225  195.91928449  137.38967244
  -88.16         65.76         69.8        -126.295        94.20998877
  -96.1          71.68        108.99        -59.18533903  154.175
  -86.113286    110.52        -85.395       117.31497203 -180.585     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1137,2021-03-30 14:00:00,"[  74.59250977 -173.34        129.38438304  196.09584256  137.20486915
  -88.185        65.825        69.8        -126.34         94.29997752
  -96.135        71.77        109.025       -52.13333141  154.015
  -78.05928271  110.51        -85.41        117.19       -180.32      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1138,2021-03-30 15:00:00,"[  74.59792386 -173.17        129.33938326  195.35901602  137.0947712
  -88.2          65.86         69.82       -126.33         94.32998875
  -95.985        71.665       108.85        -44.38915663  154.3
  -86.36219583  110.61        -85.525       117.255      -180.44      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1139,2021-03-30 16:00:00,"[  74.63084306 -173.305       129.42944455  195.42497406  137.27977089
  -88.215        65.875        69.88       -126.24         94.27998876
  -96.055        71.73        108.85        -47.79497233  154.11
  -90.08981091  110.535       -85.405       117.235      -180.46      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1140,2021-03-30 17:00:00,"[  74.56170499 -173.31        129.27493836  194.90531486  137.18473834
  -88.16         65.755        69.78       -126.33         94.22988767
  -95.93         71.545       108.815       -73.84435095  154.34
  -19.58546511  110.43        -85.425       117.17998603 -180.67      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1141,2021-03-30 18:00:00,"[  74.4698741  -173.325       129.23486135  195.08117418  137.18468928
  -88.2          65.765        69.8        -126.36         94.20998877
  -95.95         71.54        108.775       -66.60919279  154.305
  -73.71130286  110.36        -85.4         117.14998603 -180.69      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1142,2021-03-30 19:00:00,"[  74.55562387 -173.35        129.30496917  194.22228578  137.21964013
  -88.15         65.755        69.77       -126.325        94.2298652
  -95.88         71.515       108.77        -74.52419958  154.375
  -42.7370099   110.415       -85.39        117.17998603 -180.785     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1143,2021-03-30 20:00:00,"[  74.48403718 -173.415       129.30978419  195.26908     137.22973825
  -88.25         65.81         69.86       -126.37         94.21997754
  -95.935        71.54        108.7         -59.67456357  154.365
  -81.38819335  110.43        -85.395       117.18997206 -180.77      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1144,2021-03-30 21:00:00,"[  74.51300917 -173.63        129.44495371  194.71122446  137.40968877
  -88.25         65.785        69.84       -126.36         94.20992139
  -95.99         71.56        108.8         -73.5593137   154.23
  -52.19603573  110.39        -85.26        117.15497207 -180.875     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1145,2021-03-30 22:00:00,"[  74.58859925 -173.465       129.43496914  194.83165088  137.37460697
  -88.175        65.805        69.82       -126.27         94.21986522
  -95.92         71.58        108.775       -74.771594    154.26
  -44.69756569  110.415       -85.285       117.17498603 -180.855     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1146,2021-03-30 23:00:00,"[  74.58166084 -173.48        129.44998457  194.57231294  137.39463967
  -88.17         65.79         69.83       -126.26         94.21486522
  -95.93         71.59        108.805       -74.73098371  154.21
  -43.81501581  110.41        -85.29        117.18       -180.845     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1147,2021-03-31 00:00:00,"[  74.49275216 -173.515       129.46996913  194.96089874  137.46427897
  -88.235        65.85         69.915      -126.23         94.18492141
  -96.03         71.665       108.835       -73.60082521  154.085
  -75.99819338  110.42        -85.29        117.22998603 -180.67      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1148,2021-03-31 01:00:00,"[  74.72209602 -173.34        129.55881075  196.50290614  137.4349017
  -88.16         65.875        69.88       -126.155        94.26998876
  -95.985        71.73        108.885       -56.5594991   154.065
  -82.61399687  110.515       -85.305       117.235      -180.62      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1149,2021-03-31 02:00:00,"[  74.71941212 -173.35        129.54799234  196.52954852  137.36996725
  -88.135        65.865        69.855      -126.18         94.30997751
  -96.02         71.74        108.91        -63.5524135   153.965
  -55.20580037  110.47        -85.26        117.13       -180.59      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1150,2021-03-31 03:00:00,"[  74.76680905 -173.225       129.54625861  196.48377933  137.23993456
  -88.105        65.9          69.81       -126.21         94.4
  -95.97         71.765       108.92          9.80214909  153.955
 -105.89364403  110.515       -85.305       117.08       -180.5       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1151,2021-03-31 04:00:00,"[  74.81203901 -173.21496903  129.57274421  196.5691844   137.26998364
  -88.1          65.915        69.81       -126.18         94.405
  -95.955        71.79        108.93         30.4345967   153.955
 -111.13968462  110.51        -85.28        117.07       -180.52      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1152,2021-03-31 05:00:00,"[  74.80237827 -173.21998968  129.56826668  196.65193504  137.26496727
  -88.075        65.885        69.79       -126.2          94.405
  -95.93         71.755       108.91         44.35158301  154.015
 -114.75994633  110.525       -85.295       117.075      -180.585     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1153,2021-03-31 06:00:00,"[  74.80598688 -173.205       129.57548419  196.7038987   137.28991817
  -88.045        65.855        69.765      -126.195        94.4
  -95.895        71.72        108.91         13.01881223  154.075
 -109.47077074  110.53        -85.285       117.09       -180.665     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1154,2021-03-31 07:00:00,"[  74.7695989  -173.375       129.6328135   196.8407334   137.52996721
  -88.055        65.84         69.845      -126.08         94.265
  -95.95         71.745       108.975       -51.77845844  154.09
  -92.15918715  110.55        -85.28        117.27       -180.71      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1155,2021-03-31 08:00:00,"[  74.78462557 -173.15        129.47258547  196.59498046  137.41996724
  -88.055        65.86         69.89       -125.99         94.22
  -95.89         71.71        108.895       -44.24205712  154.165
  -95.1836081   110.545       -85.375       117.335      -180.59      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1156,2021-03-31 09:00:00,"[  74.78819012 -173.59996896  129.73847375  197.0319163   137.82498357
  -88.085        65.905        69.95       -125.95         94.19
  -95.975        71.785       108.935        29.92136698  154.155
 -124.18823009  110.635       -85.225       117.46       -180.88      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1157,2021-03-31 10:00:00,"[  74.82962534 -173.64        129.89588206  196.8603322   137.815
  -88.18         65.995        69.995      -126.           94.275
  -96.           71.825       108.85        -57.24743077  153.945
  -99.93206156  110.575       -85.105       117.29       -180.885     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1158,2021-03-31 11:00:00,"[  74.86480366 -173.395       129.75922798  196.69806892  137.63
  -88.15         65.995        69.955      -126.           94.33
  -95.96         71.845       108.87        -62.59774326  154.055
  -90.92376034  110.68        -85.265       117.345      -180.705     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1159,2021-03-31 12:00:00,"[  74.9093749  -173.505       129.95289503  196.74782037  137.69498359
  -88.15         66.045        69.97       -126.005        94.39
  -95.935        71.87        108.81        -62.94825748  154.095
  -96.11305297  110.73        -85.19        117.305      -180.86      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1160,2021-03-31 13:00:00,"[  74.94435674 -173.41        129.94286536  196.68783323  137.67
  -88.15         66.07         69.98       -125.96         94.395
  -95.83         71.82        108.715       -62.91537623  154.12
  -96.05858064  110.67        -85.17        117.26       -180.945     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1161,2021-03-31 14:00:00,"[  74.87400031 -173.305       129.75394818  196.08032867  137.81988499
  -88.095        65.975        70.08       -125.73         94.14489899
  -95.8          71.745       108.74        -73.4307695   154.01
  -79.18067783  110.485       -85.14        117.345      -180.89      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1162,2021-03-31 15:00:00,"[  74.88958933 -173.295       129.82548151  196.90390489  137.96996711
  -88.01         65.925        70.05       -125.64         94.1
  -95.695        71.67        108.725       -54.81003525  154.345
  -91.17146082  110.585       -85.205       117.53       -181.155     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1163,2021-03-31 16:00:00,"[  74.93547963 -173.39        129.9203845   197.28727363  137.93985201
  -87.86         65.825        69.88       -125.71         94.19
  -95.705        71.695       108.93        -54.5251833   154.265
  -93.77803628  110.615       -85.13        117.42       -181.21      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1164,2021-03-31 17:00:00,"[  74.91559356 -173.50497932  129.99305342  197.2169063   137.99990129
  -87.94         65.905        69.96       -125.7          94.205
  -95.745        71.755       108.87         30.12473326  154.26
 -127.60640309  110.685       -85.145       117.5        -181.17      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1165,2021-03-31 18:00:00,"[  75.08399751 -173.48        130.12739357  197.27871098  137.965
  -87.94         66.03         69.93       -125.755        94.425
  -95.675        71.865       108.825        17.07499266  154.265
 -118.91709061  110.845       -85.09        117.395      -181.3       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1166,2021-03-31 19:00:00,"[  75.23904925 -173.17        130.3002778   197.1679499   137.78996715
  -87.78         66.05         69.845      -125.69         94.55998873
  -95.52         71.865       108.805       -52.5589771   154.275
  -93.78034532  110.87        -85.1         117.25       -181.295     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1167,2021-03-31 20:00:00,"[  75.1878647  -173.23998967  130.26030966  197.29504337  137.83993427
  -87.79         66.01         69.845      -125.68         94.505
  -95.46         71.78        108.745        20.32175961  154.38
 -116.55438001  110.83        -85.065       117.27       -181.49      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1168,2021-03-31 21:00:00,"[  75.09721655 -173.17        130.05848057  197.13094356  137.82476998
  -87.75         65.91         69.85       -125.62         94.35998875
  -95.445        71.67        108.745       -35.77252949  154.385
 -105.69183534  110.68        -85.105       117.3        -181.41      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1169,2021-03-31 22:00:00,"[  75.03183492 -173.145       130.04905431  197.03552455  137.80934287
  -87.715        65.89         69.81       -125.625        94.37498875
  -95.405        71.675       108.77        -24.18806923  154.425
 -113.06253812  110.675       -85.09        117.28       -181.46      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1170,2021-03-31 23:00:00,"[  74.98360004 -173.11496904  130.11382117  197.14737474  137.82424422
  -87.695        65.915        69.82       -125.605        94.405
  -95.385        71.69        108.77          1.99041985  154.405
 -118.65482208  110.695       -85.07        117.26       -181.5       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1171,2021-04-01 00:00:00,"[  74.96865317 -173.17498968  130.13382099  197.14735121  137.85427692
  -87.72         65.915        69.83       -125.62         94.385
  -95.395        71.69        108.75          1.98981331  154.43
 -118.68416887  110.7         -85.065       117.275      -181.54      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1172,2021-04-01 01:00:00,"[  75.04345922 -173.135       130.24880442  197.30720494  137.88924386
  -87.625        65.94         69.79       -125.56         94.465
  -95.32         71.71        108.775         1.99856097  154.51
 -118.67982674  110.8         -85.06        117.3        -181.63      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1173,2021-04-01 02:00:00,"[  73.76940708 -173.43996899  130.19265641  197.6114465   137.85901395
  -87.69         65.825        69.71       -125.805        94.44
  -95.35         71.575       108.735        56.63540266  154.775
 -135.22183879  110.785       -85.09        117.295      -181.89      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1174,2021-04-01 03:00:00,"[  72.82724277 -173.43497932  130.25425467  197.43837498  137.83835682
  -87.63         65.805        69.635      -125.855        94.5
  -95.26         71.525       108.69         41.2632548   154.88
 -133.86684235  110.78        -85.06        117.25       -182.085     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1175,2021-04-01 04:00:00,"[  70.74243906 -173.51986555  130.26953344  197.5646543   137.81368569
  -87.69         65.86         69.68       -125.86         94.53
  -95.32         71.57        108.68         72.65747978  154.845
 -140.20416496  110.83        -85.07        117.255      -182.02      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1176,2021-04-01 05:00:00,"[  73.87836766 -173.36991733  130.19792213  197.73291628  137.66924507
  -87.56         65.765        69.53       -125.935        94.6
  -95.           71.345       108.49         70.32225982  155.305
 -136.46553067  110.815       -85.095       117.16       -182.49      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1177,2021-04-01 06:00:00,"[  68.79134222 -173.34921473  130.12197975  197.86125183  137.61914691
  -87.57         65.755        69.515      -125.965        94.575
  -94.95         71.295       108.43         74.99703481  155.47
 -141.8844035   110.83        -85.145       117.185      -182.58      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1178,2021-04-01 07:00:00,"[  74.47855497 -173.27491738  130.09780349  197.46482341  137.63954058
  -87.635        65.79         69.615      -125.87         94.51
  -95.03         71.355       108.425        68.91862078  155.44
 -127.25580015  110.895       -85.24        117.32       -182.365     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1179,2021-04-01 08:00:00,"[  74.91303259 -173.359969    130.35107997  197.35792637  137.87449048
  -87.7          65.95         69.75       -125.75         94.55
  -95.2          71.585       108.51         66.17338065  155.08
 -130.77459466  111.005       -85.155       117.41       -182.14      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1180,2021-04-01 09:00:00,"[  75.0184043  -173.35992767  130.40684009  197.70504684  137.75977009
  -87.625        65.925        69.63       -125.88         94.68
  -95.135        71.56        108.555        70.61933172  155.15
 -135.82434787  111.025       -85.135       117.27       -182.255     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1181,2021-04-01 10:00:00,"[  75.22104469 -173.24995869  130.29085108  197.24915877  137.70985225
  -87.7          65.98         69.72       -125.77         94.62
  -95.145        71.585       108.49         35.40681037  155.195
 -111.78839052  111.08        -85.255       117.395      -182.035     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1182,2021-04-01 11:00:00,"[  75.12775396 -173.41        130.3179804   196.93630782  137.75990147
  -87.815        65.985        69.75       -125.88         94.59997745
  -95.205        71.545       108.43        -50.11623655  155.22
  -98.44483848  111.05        -85.205       117.38       -182.15      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1183,2021-04-01 12:00:00,"[  75.10210566 -173.56        130.37142536  197.19213051  137.85493427
  -87.92         66.04         69.835      -125.9          94.57
  -95.325        71.61        108.41        -38.42482593  155.085
 -108.07928402  111.04        -85.185       117.415      -182.08      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1184,2021-04-01 13:00:00,"[  75.05907837 -173.445       130.21394586  197.07256771  137.91998356
  -87.975        66.035        69.95       -125.79         94.42
  -95.425        71.615       108.43        -69.94442501  154.845
  -79.37164985  110.895       -85.175       117.46       -181.825     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1185,2021-04-01 14:00:00,"[  75.1448298  -173.665       130.48316753  197.21443727  138.165
  -88.05         66.14         69.93       -125.68         94.455
  -95.5          71.74        108.475       -70.64746413  154.725
  -81.95525514  111.035       -85.075       117.54       -181.885     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1186,2021-04-01 15:00:00,"[  75.02482113 -173.74        130.33317134  197.03949675  138.185
  -88.16         66.14         70.1        -125.715        94.315
  -95.59         71.71        108.41        -70.69923037  154.685
  -82.00022173  110.92        -85.105       117.6        -181.79      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1187,2021-04-01 16:00:00,"[  74.86495538 -173.76        130.08770483  196.98292425  138.245
  -88.14         65.995        70.13       -125.69         94.09497757
  -95.58         71.555       108.43        -75.60795955  154.815
  -13.02981656  110.785       -85.16        117.72997193 -181.795     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1188,2021-04-01 17:00:00,"[  74.89974999 -173.64        130.05659631  196.98155937  138.19
  -88.125        66.005        70.13       -125.66         94.115
  -95.59         71.595       108.47        -71.10368185  154.745
  -59.32910861  110.815       -85.2         117.73       -181.63      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1189,2021-04-01 18:00:00,"[  75.00974963 -173.465       130.12160763  196.81160979  138.225
  -88.12         66.095        70.215      -125.49         94.135
  -95.58         71.705       108.485       -71.18837807  154.585
  -59.24780622  110.835       -85.18        117.73       -181.49      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1190,2021-04-01 19:00:00,"[  75.05995526 -173.555       130.28263926  196.98117065  138.31
  -88.055        66.1          70.17       -125.5          94.19998877
  -95.575        71.74        108.53        -75.72797222  154.555
  -12.92273588  110.89        -85.115       117.71497193 -181.625     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1191,2021-04-01 20:00:00,"[  75.06997315 -173.555       130.27225119  196.81792612  138.34
  -88.13         66.155        70.24       -125.47         94.16998877
  -95.58         71.74        108.46        -75.8186707   154.58
  -12.66001109  110.89        -85.13        117.76       -181.59      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1192,2021-04-01 21:00:00,"[  75.06992841 -173.53        130.29180674  197.14526343  138.335
  -88.03         66.105        70.18       -125.47         94.22
  -95.585        71.755       108.585       -67.61524346  154.62
  -80.32204521  110.94        -85.135       117.77       -181.585     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1193,2021-04-01 22:00:00,"[  75.08475833 -173.51498966  130.10813853  197.21218648  138.315
  -87.98         66.065        70.13       -125.45         94.19
  -95.54         71.74        108.595       -10.90166634  154.61
 -112.84302665  110.91        -85.13        117.745      -181.61      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1194,2021-04-01 23:00:00,"[  75.07946299 -173.585       130.2639386   196.9698667   138.37
  -88.12         66.155        70.245      -125.445        94.185
  -95.58         71.76        108.47        -29.19080657  154.615
 -113.63767499  110.95        -85.13        117.805      -181.62      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1195,2021-04-02 00:00:00,"[  75.08944501 -173.575       130.26311517  196.97493626  138.33996702
  -88.115        66.155        70.22       -125.47         94.215
  -95.565        71.76        108.475       -28.40709888  154.63
 -113.85303352  110.96        -85.135       117.775      -181.635     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1196,2021-04-02 01:00:00,"[  75.15999104 -173.505       130.39715528  196.71157867  138.425
  -88.15         66.265        70.34       -125.31         94.20495508
  -95.62         71.875       108.45        -76.09962874  154.31
   12.00460811  110.89        -85.035       117.71497193 -181.46      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1197,2021-04-02 02:00:00,"[  75.15998208 -173.405       130.32928532  196.37637078  138.34996701
  -88.15         66.265        70.34       -125.32         94.19951713
  -95.61         71.865       108.47        -76.25050236  154.315
   53.8702626   110.89        -85.09        117.70997194 -181.355     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1198,2021-04-02 03:00:00,"[  75.13499104 -173.47        130.34928521  196.30145681  138.44
  -88.215        66.285        70.4        -125.305        94.15951734
  -95.655        71.87        108.44        -76.30550024  154.275
   53.88977529  110.9         -85.09        117.77497192 -181.345     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1199,2021-04-02 04:00:00,"[  75.16998208 -173.455       130.37928504  196.44615289  138.45496699
  -88.145        66.255        70.36       -125.28         94.17951723
  -95.6          71.865       108.46        -76.27549561  154.37
   53.8890444   110.935       -85.075       117.78997192 -181.435     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1200,2021-04-02 05:00:00,"[  75.16998208 -173.485       130.40425382  196.34628326  138.455
  -88.19         66.29         70.39       -125.3          94.17953969
  -95.6          71.86        108.405       -76.27550016  154.345
   53.90030637  110.93        -85.06        117.78497192 -181.455     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1201,2021-04-02 06:00:00,"[  75.10499105 -173.545       130.3442697   196.47593547  138.455
  -88.18         66.23         70.35       -125.32         94.14451741
  -95.635        71.82        108.45        -76.27053425  154.355
   53.91598238  110.885       -85.065       117.76997192 -181.485     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1202,2021-04-02 07:00:00,"[  75.02999106 -173.75        130.35588187  196.98949865  138.43
  -88.155        66.16         70.27       -125.505        94.16498877
  -95.67         71.775       108.51        -75.94648471  154.465
    4.34390269  110.875       -85.06        117.75       -181.61      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1203,2021-04-02 08:00:00,"[  74.96989275 -173.77        130.29492234  195.41743526  138.405
  -88.26         66.175        70.3        -125.565        94.12878811
  -95.68         71.735       108.41        -76.18691761  154.565
   41.07585432  110.87        -85.11        117.78988767 -181.62      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1204,2021-04-02 09:00:00,"[  74.88606289 -173.825       130.20492239  195.16428612  138.35490104
  -88.28         66.12         70.265      -125.64         94.10986537
  -95.645        71.64        108.345       -75.54442105  154.75
  -36.46025248  110.865       -85.165       117.83495786 -181.735     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
