,date,actions,transactions
955,2021-03-19 04:00:00,"[ 36.98236493 -86.98        64.51498462  97.11       -69.58
 -43.32607736  33.12632877  35.825       59.43903489 -46.3575
 -48.33683589  30.91548269  -8.15216306 -38.7225     -76.9225
 -74.465      -55.2325     -42.7071638   59.5725      62.90976212]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
956,2021-03-19 05:00:00,"[ 36.76463548 -86.9325      64.53497692  97.0325     -69.6125
 -42.6859348   33.22762189  35.87        60.97614567 -46.3525
 -48.2979072   25.37217757 -19.24133197 -38.7625     -76.8725
 -74.42       -55.255      -42.7366129   59.595       -0.3305013 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
957,2021-03-19 06:00:00,"[ 36.74733072 -86.935       64.50748462  97.02       -69.58
 -42.69539187  33.22013543  35.86        60.99567678 -46.355
 -48.28293828  25.349167   -19.23370117 -38.735      -76.93
 -74.4375     -55.245      -42.75158638  59.59        -0.32978954]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
958,2021-03-19 07:00:00,"[ 27.13648219 -86.95993262  64.49484623  97.0075     -69.62
 -40.4354946   33.2429154   35.89        62.14806597 -46.315
 -47.16986201  16.46765209 -42.19551004 -38.7799792  -76.88
 -74.4875     -55.235      -42.76511163  59.6325     -82.81417059]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
959,2021-03-19 08:00:00,"[-19.86136788 -86.96732376  64.55983951  97.125      -69.75
 -40.88374474  33.23608153  35.905       62.25250229 -46.2875
  36.32676446  34.61007821 -48.89022695 -38.80744217 -76.87
 -74.41       -55.235      -42.73275679  59.6675     -82.28226861]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
960,2021-03-19 09:00:00,"[-36.99363434 -86.9815927   64.6669337   97.1175     -69.7575
 -44.04063372  33.30465856  35.92        62.34239595 -46.355
  48.40185009  34.70603389 -53.57127432 -38.84721056 -76.73
 -74.33       -55.27       -42.72999491  59.615      -89.78551511]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
961,2021-03-19 10:00:00,"[ 20.20318408 -86.92745855  64.69689842  97.21       -69.6125
 -43.03901292  33.27265965  35.8075      62.32044366 -46.465
   4.29412817  30.73468997 -39.81581869 -38.75249538 -76.7325
 -74.255      -55.27       -42.68306003  59.4675     -79.41119686]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
962,2021-03-19 11:00:00,"[ -2.03924772 -86.91704928  64.67130502  97.135      -69.645
 -41.21556434  33.28219053  35.845       62.31378593 -46.43
   0.60551095  15.86582953 -43.02761104 -38.77744684 -76.71
 -74.2425     -55.245      -42.68101531  59.49       -88.25966817]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
963,2021-03-19 12:00:00,"[ 15.82172718 -86.85208068  64.54105352  97.0325     -69.5425
 -38.32574595  33.25723834  35.835       61.88488546 -46.405
 -35.04969505  -2.46446565 -33.19140525 -38.77746071 -76.7125
 -74.305      -55.215      -42.68500062  59.4975     -86.41119701]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
964,2021-03-19 13:00:00,"[ 35.86868803 -86.82170305  64.5591996   96.8925     -69.4425
 -22.09214691  33.31987687  35.84        27.77081255 -46.4925
 -48.34299882 -32.40313979   9.79885705 -38.74997228 -76.7775
 -74.4025     -55.3125     -28.79318309  59.495      -31.11705167]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
965,2021-03-19 14:00:00,"[ 37.10012356 -86.70734495  64.43980027  96.7875     -69.21
 -18.76151176  33.28445243  35.755      -35.35416559 -46.55
 -48.40105887 -33.92854483  39.15553121 -38.63499079 -76.88
 -74.425      -55.31         8.49786768  59.405       75.84367989]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
966,2021-03-19 15:00:00,"[ 34.6311699  -86.69212439  64.46443941  96.8175     -69.265
  -4.51906578  33.29493649  35.765      -20.42595603 -46.5425
 -48.12155945 -31.73947412  16.2879442  -38.6997601  -76.7975
 -74.4125     -55.335       31.05062791  59.425       35.8048438 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
967,2021-03-19 16:00:00,"[ 36.18567994 -86.74550934  64.50925516  96.795      -69.355
 -13.13488134  33.32486493  35.82       -34.0701657  -46.5075
 -48.2091737  -30.50526323  29.49877599 -38.7249423  -76.8875
 -74.495      -55.3875      24.54213965  59.55        63.93725305]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
968,2021-03-19 17:00:00,"[ 18.18499861 -86.67219099  64.47883987  96.7025     -69.37
 -11.58026422  33.35497217  35.87        45.2716762  -46.4925
 -39.45644484 -28.18794153 -12.8822783  -38.76939917 -76.7875
 -74.405      -55.36        -7.97980811  59.54       -48.41647559]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
969,2021-03-19 18:00:00,"[-17.31605022 -86.63514806  64.28386175  96.755      -69.4025
 -13.07451735  33.32997616  35.8625      53.16806387 -46.465
  29.0638051  -11.37216231 -32.80766663 -38.74075884 -76.8425
 -74.4        -55.335      -14.70385558  59.55       -62.27472983]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
970,2021-03-19 19:00:00,"[-10.5790442  -86.62759801  64.36122282  96.7225     -69.36
 -15.18045959  33.31746425  35.855       56.60723676 -46.4525
  17.63401035 -15.23656511 -33.51564743 -38.74116526 -76.8425
 -74.395      -55.3175     -28.10750773  59.54       -68.60391535]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
971,2021-03-19 20:00:00,"[ 36.87044058 -86.68697814  64.4130768   96.7075     -69.325
 -14.07667842  33.30728956  35.835      -45.08585901 -46.465
 -48.29000518 -29.85164634  39.49501251 -38.72748846 -76.8575
 -74.45       -55.32        27.99786602  59.53        82.14461052]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
972,2021-03-21 19:00:00,"[ 37.11258378 -86.67983467  64.43730796  96.81       -69.375
 -18.74401999  33.27944855  35.82       -35.29268503 -46.455
 -48.35857098 -33.91971391  39.16967493 -38.70999539 -76.89
 -74.3875     -55.3          8.51906376  59.52        75.8810828 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
973,2021-03-21 20:00:00,"[ 36.3516986  -86.685       64.36243862  96.8725     -69.22
 -39.9427719   33.21737839  35.7275      59.70230728 -46.4925
 -48.23186726  -2.45360286  -8.00567012 -38.5625     -77.0175
 -74.385      -55.235      -42.81034016  59.4        -56.55018683]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
974,2021-03-21 21:00:00,"[ 35.24200525 -86.685       64.34745398  96.9        -69.22
 -42.53318727  33.19871215  35.7175      62.09830694 -46.48
 -47.89852155  13.14249774 -22.20198659 -38.5325     -77.0325
 -74.3425     -55.1775     -42.87850498  59.355      -82.27845612]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
975,2021-03-21 22:00:00,"[ 35.1920355  -86.64        64.36745396  96.8125     -69.205
 -42.45457996  33.23897309  35.735       62.06431407 -46.5125
 -47.96242035  11.88041926 -22.96455228 -38.5925     -76.9575
 -74.4025     -55.2625     -42.92529176  59.42       -81.87416576]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
976,2021-03-21 23:00:00,"[ 37.08208207 -86.675       64.35998466  96.76       -69.195
 -42.77841108  33.24027506  35.7575      46.65650152 -46.505
 -48.34999365  -0.23834991  28.90855834 -38.6125     -76.9475
 -74.4175     -55.2525     -42.86824777  59.42        47.82547562]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
977,2021-03-22 00:00:00,"[ 36.96371708 -86.6225      64.32998466  96.7125     -69.1675
 -41.55179793  33.25375345  35.76        56.73476627 -46.5
 -48.35039846 -19.7080962   16.25234103 -38.615      -76.9425
 -74.4125     -55.26       -42.92197446  59.4175     -51.12290911]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
978,2021-03-22 01:00:00,"[ 36.96123354 -86.59        64.30999233  96.695      -69.1475
 -41.54237843  33.25125373  35.75        56.73407966 -46.5025
 -48.32790581 -19.69918931  16.24977556 -38.6        -76.975
 -74.415      -55.27       -42.93695781  59.42       -51.12769907]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
979,2021-03-22 02:00:00,"[ 37.10455769 -86.5525      64.28499234  96.7175     -69.135
 -42.73754777  33.22028446  35.7375      46.62961639 -46.4975
 -48.31250329  -0.23986328  28.90805615 -38.585      -76.995
 -74.3975     -55.2625     -42.91065096  59.4225      47.81110986]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
980,2021-03-22 03:00:00,"[ 37.01732047 -86.52        64.28997701  96.7475     -69.185
 -41.83163484  33.20933377  35.76        54.57579519 -46.465
 -48.28013776   9.41971832   6.63871184 -38.605      -77.0125
 -74.385      -55.265      -42.85227076  59.465       26.62291947]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
981,2021-03-22 04:00:00,"[ 34.38579392 -86.54248452  64.30206307  96.7375     -69.2025
 -41.37625721  33.22996782  35.77        60.11357526 -46.46
 -47.23859527  24.10910541 -26.03571796 -38.6325     -76.9825
 -74.38       -55.265      -42.90835676  59.4775     -44.45188731]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
982,2021-03-22 05:00:00,"[  1.4192751  -86.55567879  64.34642526  96.7575     -69.2375
 -29.52863709  33.25202432  35.78        61.42193936 -46.47
 -39.64454922  13.28570133 -46.73542807 -38.62970297 -76.9725
 -74.345      -55.2725     -41.40822572  59.4725     -80.65581494]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
983,2021-03-22 06:00:00,"[ 31.91262866 -86.59        64.41722355  96.82       -69.28
 -42.94222984  33.25608707  35.775       62.0130605  -46.495
 -42.77033663  33.73774411 -41.75818059 -38.625      -76.9775
 -74.33       -55.3        -42.88521416  59.4725     -46.61826555]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
984,2021-03-22 07:00:00,"[ 35.02973104 -86.5925      64.45238475  96.835      -69.255
 -43.43322036  33.26840759  35.765       62.27468466 -46.5275
 -37.0866323   31.54684448 -31.3033246  -38.5975     -76.9675
 -74.275      -55.29       -42.8866369   59.41       -51.03073883]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
985,2021-03-22 08:00:00,"[ 33.64103612 -86.62496386  64.40494626  96.805      -69.245
 -41.63489917  33.26640544  35.765       62.29656303 -46.51
 -46.64244681  -9.80207168 -28.27173707 -38.6        -76.98
 -74.355      -55.27       -42.88511125  59.4225     -83.73016688]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
986,2021-03-22 09:00:00,"[ -9.45691808 -86.61497935  64.26627419  96.8425     -69.3225
 -43.17080736  33.19440527  35.7925      62.42388036 -46.35
   7.3460218   33.91472508 -49.27574959 -38.6199954  -77.0425
 -74.35       -55.1675     -42.91847785  59.5125     -88.11123051]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
987,2021-03-22 10:00:00,"[-16.67473384 -86.56995872  64.21232907  96.6675     -69.27
 -41.57046219  33.21003735  35.83        62.35507861 -46.3425
  29.31156339  34.81047658 -48.10343643 -38.63998618 -77.
 -74.345      -55.165      -42.93801143  59.505      -83.88884336]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
988,2021-03-22 11:00:00,"[-24.63866291 -86.52497421  64.18348046  96.665      -69.27
 -43.78748602  33.19686374  35.83        62.43032655 -46.34
  44.86770547  35.3307825  -49.43752494 -38.64749079 -77.05
 -74.3875     -55.1875     -42.98461568  59.55       -87.78736979]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
989,2021-03-22 12:00:00,"[-20.65417385 -86.51236077  64.14156505  96.5625     -69.3575
 -42.18256605  33.21370127  35.9125      62.27646849 -46.245
  27.85437917  31.94128386 -46.26594639 -38.73247691 -76.99
 -74.39       -55.16       -42.98381804  59.6425     -87.72600711]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
990,2021-03-22 13:00:00,"[-28.98897791 -86.55226785  64.01233293  96.5        -69.2325
 -42.2377442   33.17930386  35.865       62.38948681 -46.265
  41.85391366  32.67545436 -45.70254178 -38.68995849 -77.04
 -74.55       -55.155      -43.05248777  59.6175     -87.6891582 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
991,2021-03-22 14:00:00,"[-34.96155808 -86.46131033  63.49041003  96.4375     -69.14
 -36.49424798  33.19986544  35.8475      62.05908537 -46.305
  47.14386899  29.91513507 -46.46593716 -38.69141145 -76.9975
 -74.5125     -55.18       -42.93885948  59.58       -86.56147238]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
992,2021-03-22 15:00:00,"[-35.80867339 -86.6646171   63.92741363  96.4575     -69.185
 -39.85934734  33.16983788  35.8625      62.59160369 -46.2475
  46.82337612  30.68576823 -51.09246715 -38.72377897 -76.9625
 -74.67       -55.135      -43.06482192  59.6075     -89.02602557]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
993,2021-03-22 16:00:00,"[-35.72518264 -86.75705528  63.90620298  96.4975     -69.2675
 -43.3594277   33.13187595  35.89        62.61859183 -46.1625
  47.76284584  34.65824018 -51.50952914 -38.74734526 -76.985
 -74.7225     -55.0725     -43.06685311  59.665      -89.20148905]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
994,2021-03-22 17:00:00,"[-31.32240269 -86.75245346  63.95690788  96.565      -69.29
 -44.07891415  33.12028094  35.88        62.55717154 -46.165
  47.20562201  35.02818063 -47.53173978 -38.74748845 -77.0325
 -74.7375     -55.1175     -43.07720729  59.6975     -88.52683594]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
995,2021-03-22 18:00:00,"[-31.34109548 -86.76245863  63.98439903  96.57       -69.3275
 -44.05928328  33.13777581  35.895       62.5446771  -46.1625
  47.20322393  35.0428803  -47.54024663 -38.75998383 -77.025
 -74.71       -55.125      -43.06471508  59.705      -88.54155901]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
996,2021-03-22 19:00:00,"[-31.34689146 -86.6899535   63.99189661  96.585      -69.32
 -44.03723667  33.13777977  35.885       62.50219599 -46.1775
  47.18128268  35.05516631 -47.55311939 -38.7674792  -77.0025
 -74.675      -55.1475     -43.06971248  59.705      -88.51171317]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
997,2021-03-22 20:00:00,"[-31.32595262 -86.77244311  63.99439581  96.6275     -69.2975
 -44.05681939  33.11778111  35.855       62.58216042 -46.1875
  47.21285094  35.03552407 -47.54916225 -38.73498615 -77.0325
 -74.75       -55.13       -43.06471251  59.685      -88.55881585]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
998,2021-03-22 21:00:00,"[ 16.47148955 -86.805       64.00932851  96.775      -69.315
 -44.61592233  33.04468532  35.81        62.53964012 -46.17
  14.32482832  35.06904427 -39.19388345 -38.7275     -77.015
 -74.7        -55.09       -43.0474102   59.66       -83.70926218]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
999,2021-03-22 22:00:00,"[ 16.47597898 -86.7575      63.99182869  96.8025     -69.3025
 -44.59601759  33.01720844  35.795       62.54462824 -46.15
  14.32461096  35.05187083 -39.21019954 -38.725      -77.05
 -74.7075     -55.08       -43.05240505  59.67       -83.70208093]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1000,2021-03-22 23:00:00,"[-14.84400499 -86.81499483  63.98681141  97.105      -69.3125
 -44.33674125  32.92950005  35.69        62.596885   -46.1625
  44.21604932  35.55859854 -48.7074967  -38.685      -77.12
 -74.735      -55.095      -43.04709716  59.6725     -83.45782158]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1001,2021-03-23 00:00:00,"[ 32.98240793 -86.765       63.98463387  97.1575     -69.2925
 -44.52695189  32.71702756  35.66        62.42682603 -46.18
  -4.6656464   35.59505413 -28.22428752 -38.725      -77.0325
 -74.71       -55.1025     -43.05233577  59.665      -28.41057332]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1002,2021-03-23 01:00:00,"[ 27.81462422 -86.75498966  64.0080542   97.3725     -69.2525
 -42.40501693  32.85826109  35.56        61.0115211  -46.215
 -31.68893648  33.95326088 -33.76460342 -38.64749539 -77.195
 -74.7475     -55.15       -42.89888109  59.665       -4.74452206]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1003,2021-03-23 02:00:00,"[ 31.60934989 -86.74248449  63.98178303  97.335      -69.2225
 -42.40871222  32.8556743   35.56        61.42188093 -46.22
 -41.00339164  33.63848241 -34.65395897 -38.62999539 -77.2
 -74.74       -55.1275     -42.93419508  59.645       -4.05748459]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1004,2021-03-23 03:00:00,"[ 32.68750283 -86.78748965  63.95453493  97.5325     -69.195
 -42.33978236  32.77532701  35.475       61.60569388 -46.2125
 -43.20987997  33.43329261 -35.03480157 -38.5574954  -77.3325
 -74.7825     -55.11       -42.95184431  59.63        -3.77170438]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1005,2021-03-23 04:00:00,"[ 32.69309184 -86.79248448  63.98202711  97.5775     -69.24
 -42.32539412  32.77033354  35.48        61.57872829 -46.205
 -43.20138529  33.43566347 -35.04102028 -38.5674931  -77.3425
 -74.785      -55.13       -42.94682924  59.6575      -3.77614698]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1006,2021-03-23 05:00:00,"[ 36.72675896 -86.77        63.94494664  97.62       -69.1725
 -43.4268127   32.60042986  35.43        57.23152848 -46.2275
 -47.91927855  34.09090916   0.90873983 -38.5        -77.425
 -74.785      -55.12       -42.97671459  59.6175      80.0005389 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1007,2021-03-23 06:00:00,"[ 36.78836831 -86.78        63.93497714  97.69       -69.1525
 -43.67989984  32.56016971  35.395       54.05997434 -46.22
 -48.09637676  33.27752896  19.1005298  -38.4425     -77.555
 -74.82       -55.12       -43.04717803  59.6275      82.75372271]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1008,2021-03-23 07:00:00,"[ 36.82416671 -86.795       63.97239323  97.8175     -69.175
 -43.31362359  32.28912497  35.36        38.77367771 -46.2275
 -47.63456379  35.07992551  17.82358568 -38.4225     -77.6075
 -74.8125     -55.14       -42.64423538  59.635       89.37314351]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1009,2021-03-23 08:00:00,"[ 35.21181947 -86.83        64.23733919  97.995      -69.215
 -42.9509191   32.75954149  35.315       62.27396307 -46.41
 -32.71544237  34.35324881 -31.91547567 -38.44       -77.4225
 -74.6725     -55.24       -42.97144562  59.525        3.94724789]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1010,2021-03-23 09:00:00,"[ 25.46435059 -86.6675      64.11230893  97.69       -69.0525
 -43.10501106  32.81473384  35.3425      62.70856469 -46.43
  -9.06751642  32.80962496 -43.0731013  -38.445      -77.3825
 -74.6925     -55.2475     -43.07834122  59.495      -83.79862493]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1011,2021-03-23 10:00:00,"[ 36.56942002 -86.665       63.99493897  97.76       -68.8775
 -42.59549994  32.6934243   35.225       60.68784784 -46.455
 -47.0357206   32.3928196  -14.79152994 -38.35       -77.5175
 -74.81       -55.24       -43.04261259  59.455       51.92650224]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1012,2021-03-23 11:00:00,"[ 36.84384039 -86.62        63.98221016  97.7925     -68.84
 -39.61322666  32.68545412  35.1975      21.03481624 -46.475
 -48.01107678  30.42395452  11.57106071 -38.3475     -77.4775
 -74.775      -55.23       -35.72743461  59.425       87.59089288]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1013,2021-03-23 12:00:00,"[ 36.23459581 -86.64        64.03246183  97.8675     -68.875
 -43.51506718  32.66361809  35.1875      62.46574248 -46.485
 -42.98816356  34.19515364 -26.73735994 -38.345      -77.475
 -74.7075     -55.2275     -43.11028432  59.4025     -10.9492649 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1014,2021-03-23 13:00:00,"[ 36.11905406 -86.6725      64.17235465  98.07       -68.9625
 -42.68734251  32.70033626  35.16        61.54064795 -46.525
 -40.8054436   32.80560012 -18.61885832 -38.3925     -77.4175
 -74.71       -55.3125     -43.05212743  59.445       16.68974717]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1015,2021-03-23 14:00:00,"[ 36.20202407 -86.5475      64.21984689  98.0675     -68.88
 -42.62255503  32.73280607  35.12        61.49691839 -46.6125
 -40.7930864   32.86405104 -18.63275762 -38.39       -77.3175
 -74.595      -55.3525     -43.05214541  59.365       16.68031785]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1016,2021-03-23 15:00:00,"[ 10.5742031  -86.62241739  64.31159534  98.1025     -68.9725
 -40.61555152  32.78670265  35.16        62.68662039 -46.6225
   7.03246023  28.75832867 -44.91600387 -38.39998398 -77.3125
 -74.575      -55.36       -43.01094725  59.37       -84.99099913]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1017,2021-03-23 16:00:00,"[ -3.66888538 -86.52725244  64.33389562  98.07       -68.9675
 -39.19102292  32.80207768  35.165       62.65047896 -46.635
  12.21980797  27.19497815 -48.52701669 -38.40745879 -77.2825
 -74.4775     -55.37       -42.99271199  59.36       -87.50682792]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1018,2021-03-23 17:00:00,"[ 22.63834757 -86.50498453  64.27677973  98.1425     -68.8675
 -41.57280514  32.74346592  35.085       62.59903811 -46.6575
   1.34945662  30.11528717 -39.12288986 -38.31748858 -77.3975
 -74.5        -55.36       -43.05126101  59.32       -79.27463108]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1019,2021-03-23 18:00:00,"[ 25.94591694 -86.38495881  64.2354052   98.1625     -68.7975
 -40.10615433  32.72496408  35.045       61.64736224 -46.695
  22.38754251  33.44954556 -35.462281   -38.26499088 -77.4625
 -74.445      -55.365      -42.76589893  59.285       -8.47193112]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1020,2021-03-23 19:00:00,"[ 21.67452919 -86.44997424  64.24424946  98.275      -68.7925
 -41.43265793  32.69103853  34.995       62.66482531 -46.7
   1.88944113  29.93873463 -39.76795545 -38.21749544 -77.5175
 -74.49       -55.345      -43.05328258  59.255      -80.20536439]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1021,2021-03-23 20:00:00,"[ 25.15312486 -86.5125      64.21730096  98.2525     -68.745
 -42.70935436  32.67690526  34.985       62.84527908 -46.705
  -9.7914547   32.722157   -43.96888414 -38.135      -77.6725
 -74.545      -55.3325     -43.08325628  59.2425     -84.54079761]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1022,2021-03-23 21:00:00,"[ 36.37854529 -86.555       64.22746172  98.2375     -68.76
 -43.30900353  32.63338887  34.99        62.51813357 -46.7
 -42.72805738  34.1792776  -26.81876734 -38.115      -77.715
 -74.585      -55.335      -43.0900245   59.245       -8.21018757]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1023,2021-03-23 22:00:00,"[ 34.18668258 -86.51        64.20997704  98.1375     -68.755
 -42.83845432  32.70766423  35.03        62.83325759 -46.6975
 -43.2610725   28.78395241 -39.95779328 -38.1575     -77.6325
 -74.5425     -55.33       -43.0807949   59.245      -82.35671524]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
